,Review,label
1912,#اتجنن واخرج عن المألوف,0
1913,#قضايا و #ملفات : #أطباء #الكبد: الإصابة بــ #فيروس_سى فى #مصر بلغت 200 ألف حالة سنوياً 80% منها تحدث من #المستشفيات,0
1914,افتكر شخص تحبه بدعوة في السر فالدعاء في ظهر الغيب من الادعية المستجابة #دعوة_الصائم_لاترد,0
1915,للاسف ما يسمى صفحة التراس باسم يوسف بدأوا يستعملوا لغة سيئة جدا وانا بعد ما ساندتها لا استطيع مساندة هذا الاسلوب السيئ,0
1916,ياللا نحضر عيش و حلاوة؟ :),0
1917,مرفق بالمحتوى لينك للفيديو,1
1918,… #فودافون,1
1919,#وزير_التموين: #الدعم لا يصل لمستحقيه وعودة #المجمعات_الاستهلاكية قبل رمضان || لمزيد من التفاصيل على الرابط,1
1920,أطالب بمرسوم عزل سياسى لفلول الوطنى,0
1921,"انا لست روميو""?يرونا""اقف مشدوها عاجزا و انت تطلين علي من شرفة،انا أحبك و لن اذهب،انا أحبك و سأمد يدي اتلمسك لنبقى فلقد خلقنا لأحبك #مصر",1
1922,طلاب الجامعات قالوها اليوم عاليا لا دراسة ولا تدريس الا بعودة الرئيس صدامات واعتقالات وغدا ايقاف الدراسة او فوضي بالجامعات,1
1923,#ديموقراطية بلا معارضة قوية مثل القاطرة بلا كوابح… #وعي #سياسة #نهضة,0
1924,ريتويت يافنان,0
1925,وزارة التخطيط تضع مشروعا لاصلاح الاقتصاد في مارس 2014 ليبدأ فى يونيو التالى طبعا لشعبهم,0
1926,أهم لاعب في صناعة الديكتاتور هو من يواجه تجار الباطل والظلم بالصمت والرضا,0
1927,#وائل_جمعة عمل المعلق بيقول مش هنعتبر وائل هو اللي عمله خلاص نعتبره #كمال_جمعة او #جمال_جمعة_جيمي :) :) :),0
1928,شاهد - آخر كلام: قراءة في رؤية ناعوم تشومسكي لسياسة الولايات المتحدة تجاه مصر #,0
1929,يَوْمَ يَفِرُّ ٱلْمَرْءُ مِنْ أَخِيهِ * وَأُمِّهِ وَأَبِيهِ * وَصَٰحِبَتِهِ وَبَنِيهِ * لِكُلِّ ٱمْرِىءٍ مِّنْهُمْ,0
1930,_ أنا برضه اللي يخليه في حاله؟ توب انت وما لكش دعوة بغيرك,0
1931,الحقيقة العارية,0
1932,"مقال #عمرو_حمزاوي ""مرحلة جديدة من تزييف الوعي"" مسموعا من موقع #اقرأ_لي",0
1933,كوز درة مشوي مكمورة في الغيط وعبد الحليم بيغني جانا الهوى #,0
1934,#كلمه_بتتقال_في_البيت_كل_يوم وين رايح ؟,1
1935,جمعة مباركة :),1
1936,الفضل يعود اليوم لله ثم لشباب مصر الطاهر وشعبها الحي في ربوع مصر الذي أبهر العالم بسلميته وإصراره علي إستكمال ثورته,0
1937,فش الغل سيؤدي للقتل في النهاية لو انت يا ليبرالي يا بتاع الحريات مانبهتش لكده يبقى على بوصلتنا الاخلاقية السلام,0
1938,صوتك للإخوان معناه الفقر يزيد لأنهم لازم يحافظوا عليه ويرعوه وكده قزازة الزيت وكيس السكر يلم أصوات الغلابة وينجحهم,0
1939,وهذا هو الجزء الثاني من مناقشة كتاب خروج المصريين على الخلفاء والسلاطين لمن لايعرفون شيئا عن كفاح آبائهم وأجدادهم,0
1940,شاهد - آخر كلام: تعديل مشروع قانون عزل الفلول #,0
1941,"ورداً على تساؤل فيما خص ترشحه عن"" دائرة مصر الجديدة ""اجاب دعمرو ان الجامعات هى مساحة للعلم و ليست مساحة للدعاية الانتخابية",0
1942,"""99: ""55: 123 4 #توكل_كرمان هذه عاقه لوالدها ويصفها بقليلة الأدب """"",0
1943,بمناسبة #رمضانيات 3 ^_^ استنوا ف رمضان فقرات ومفاجأت كتير عالبيدج :) 5 3 :) وحملات و حاجات,0
1944,رابط تحميل المعصرة عدد اليوم:مايطلبه المواطنون للرئيس الميمون والأبواب الثابتة ورسوم عمرو سليمأتمنى تعجبكم,0
1945,#هذة_مصر عز و فخر لهذه الامة,1
1946,شاهد - منتج فيلم مبارك و العائلة حسين الرزاز في آخر كلام #,1
1947,شكرا جزيلا على الترجمة وتحياتي للأستاذة نادين،هو بس في آخر فقرة اللي قايل المقولة شاعر العامية ابن عروس وليس عمرو ابن العاص,0
1948,يوسف الحسينى يتابع منذ ايام مايحدث للاقباط فى دلجا ويطالب المسؤولين بالتدخل واليوم سيطرت الشرطه والجيش …,1
1949,#بيقولك_أعرف_بلدك القاهرةلقا، الأديان في مربع واحد هكذا أراد الله مصر واهلهاآمنين باذن الله #اخوان_ابليس,0
1950,دعبد المنعم ابو الفتوح يتحدث عن ذكرياته لواقعة المشادة الكلامية بينه وبين الرئيس السادات,0
1951,ألف صورة لألف شهيد من شهداء مجازر الانقلاب الدموي في #رابعة و #النهضة و #رمسيس و #الدقي …,0
1952,عرض #لماذا_تتواجد_بتويتر #كذب_البنات #سولف_لنا_عن_طفولتك #لو_بس #ماأجملها_من_كلمة #في_العمق #تعليق_الدراسة [123070],0
1953,كأن في الآية السابقة دليل على أن الأقرب للواقع يكون الأدرى بالمصلحة #بكفي_حصار #اضبطوا_شركاء_المخلوع # #اليمن #قطر #مصر #تونس,1
1954,#مبارك عنده أبناء و #مرسي عنده جماعة الوحيد اللي غلبان في البلد دي هو عدلي منصور تحسه إنه مقطوع من شجرة !,1
1955,الجميل في المسلسل ان ماحدش فيكو بيحاول يقلد الشخصيات المثلت الفيلم,1
1956,حتى اللى حكتله عن اللى سابوك و قالك ان معاك مش هسيبك سابك هو كمان #مبقتش_تفرق,0
1957,اللقطات التى تنشر من لجنة كتابة الدستور توحى لنا ان مصر دولة بلا دين ولا اخلاق ولا قيم ولا تاريخ ولا رجال,0
1958,نادى الاسير في #جنين يدعوا الى مساندة الاسرى الإداريين المضربين عن الطعام رفضا لسياسة الاعتقال الادارى الغير مبني …,0
1959,للمعلم كتاب موجز وممتع عن التعليم الالكتروني #معرض_الكتاب #معرض_الرياض_للكتاب 2020 …,0
1960,3_ 0 لأ ارجوك خلي دمك خفيف إيه ده؟ فين كتالوج الألشة؟,0
1961,#رصد | تظاهرات ووقفات احتجاجية منذ صباح اليوم بجامعة #الفيوم نظم طلاب جامعة الفيوم اليوم عدد من الوقفات …,1
1962,صفوت حجازي: و سوف تصبح العريش عاصمة للولايات العربية المتحدةبس نتلايم عليها الاول,0
1963,بنحط جزء منها على تويتر لكن نص البيان بيكون على الفيسبوك او على الموقع /2011,1
1964,#حمزة_نمرة انساان :),1
1965,ده فيديو اوضح للناس وهى بتفتح المدرسة علشان تخرج الامن منها,0
1966,دعبد المنعم أبو الفتوح لـ : فضلت خوض الانتخابات كمرشح مستقل لأمثل كافة طوائف الشعب المصرى,0
1967,شاهد - تميم البرغوثي ومصطفى سعيد في الذكرى الأولى للثورة فى آخر كلام #,1
1968,معنى هام جداً نحتاجه بشدة في هذه الأيام في بلادنا,0
1969,شاهد - آخر كلام: لماذا مليونية الجمعة 8 يوليو # والد أحد شهداء,1
1970,رحم الله السيد منصور حسن ، غفر الله له وألهم أسرته الصبر والسلوان,1
1971,بسمة أمل - هدية لعودة الحب لحياتنا,1
1972,يا عمر سيبك من كل دة فى حملة منظمة لتشوية ثورة 25 يناير ورموزها أقرأ مقالة مصطفى النجار فى اليوم7النهاردة وشوف …,0
1973,تابعوا الدكتور عمرو حمزاوي على قناة الجزيرة مباشر في تمام الحادية عشر والنصف مساء,0
1974,الطرق السلميه والمتحضرة هي في ظننا احد سبل النضال السلمي والمشروع للضغط علي الحكومات في المنطقه لتنهج منهج استقلالي,0
1975,"أمل الجمل: عن ""الشتا اللي فات"" وشتاءات أخرى مقبلة",0
1976,أون تى في تعيش سكرات الموت وهى تتحرك خلف الشرطة والجيش لتصور علي الهواء تمثيليات القبض علي الإرهاب,0
1977,"قصة حدثت لي في مطار القاهرة أثناء عودتي من مكة بعد تصويري لبرنامج ""باسمك نحيا"" وكان عن أسماء الله الحسني - وكانت",0
1978,نرفض التدخل في تشكيل الحكومة الجديدة من أي جهة أو حزب ونرفض أي شكل من أشكال الضغط على قرارت عصام شرف,0
1979,#خلق_جميل عندما يفضح احد الاصدقاء اسرارك ولا تقوم انت بالمثل,1
1980,": أنا أنتظرك لأنني لا أجد شيئاً آخر يُسليني في غيابگ عنّي ! #اعترافات_ليلية""",0
1981,تحذيرات قوات الأمن لسكان رابعة والمتظاهرين قبل فض الاعتصام #السادة_المحترمون,0
1982,: كاتب فى جريدة القدس يفترض أنه ناصري و مش إخوانى ؟ ؟ ؟ ؟ سليم عزوز,0
1983,لابد من إقالة وزير الداخلية ومدير أمن بورسعيد ومحافظها فورا أرسلت للدكتور الكتاتني مطالبا بجلسة استثنائية غدا لمجلس الشعب,0
1984,#ﻛﺎﻓﻴﻪ_ﺗﻮﻳﺘﺮ_ﻓﻲ_ﻣﺼﺮ حضرتك مفيش فكة تاخد بالباقي ريتويتس,0
1985,#نبض_نيوز اا #جمعة_الغضب اا بالفيديو موقع أمريكي يرصد مذبحة رمسيس بجمعة الغضب حجارة معارضي الانقلاب في مواجهة …,0
1986,برحيل صالح تضع ثورة اليمن أقدامها على أول طريق النصر،نثق فى قدرة شعبنا اليمنى على توحيد الصف لاستكمال أهداف الثورة،مبروك لليمن وعقبال سوريا,1
1987,حكمة الأسبوع: لكي يصدقك الناس عندما تشكو من إرث الإخفاقات الهائلة التي تركها لك النظام السابق لا ترث عن نفس النظام سياساته الفاشلة,0
1988,مترو موسكو، أو قصر تحت الأرض كما يوصف أحيانًا بسبب فخامة تصميمه الكلاسيكي،، #عمارة #روسيا #تصميم #تصميم_داخلي #مترو …,0
1989,ماكنتش متخيل إن إعادة نشر تعريفات الجاموس المحيط على تويتر بيخليها تنتشر كده مع إني كاتبها من 2005 ومابعدهكل يوم هانزل شوية كده بإذن الله,0
1990,تنمية محور قناة السويس يعد مشروعا قوميا #السادة_المحترمون,1
1991,1 تم الاستماع إلى أقوالي اليوم في البلاغ المقدم من أحد المحامين، وليس من قضاة، ضدي في ١٧ يونيو ٢٠١٣ بزعم أن إحدى التغريدات بها إهانة للقضاء,0
1992,بيع متابعين #السعودية #الكويت #برشلونة #النصر #الهلال #الإتحاد #الإمارات #الرياض #الدمام #بوح #عمان #دبي #جدة 051,0
1993,المصري اليوم| السفير حسام القاويش، المتحدث باسم #مجلس_الوزراء، للإعلامية #جيهان_منصور في برنامج #صباح_التحرير:,1
1994,السادة الأفاضل بجريدة المصري اليوم عن الخبر المنشور حول إلغاء ندوة لي بنادي الشمس للدعاية الانتخابية الخبر غير صحيح,1
1995,من ذكريات #الأقصر متحف التحنيط,1
1996,#في_حاجة_صح ان الجيش المصرى قوى ومتماسك,0
1997,"من الذي زار مرسي في مخبئه السري؟! دعلاء الأسواني يكتب مقاله بعنوان : "" كيف للرئيس أن ينام ؟! "" على هذا الرابط >>",1
1998,دباسم يوسف عمل برنامج البرنامج و #فسسسسسس,0
1999,لا للصدام بين الشعب والجيش ولا لاستخدام العنف ضد المتظاهرين سلميا وحدة الصف الآن هى أهم ضمانة لاستكمال أهداف الثورة ومسيرتها,0
2000,الشعوب لا تنهض بالكلام والظواهر الصوتية لم ولن تحدث فارقا يذكر عبر التاريخ!,0
2001,وحدوا الله يا جماعة وبلاش إشاعات عن مفاجآت عشان مش عايزين إحباطات كل الحكاية ملف معقد هنحاول نفهمه مع بعض :),1
2002,#هننضف_لو بطلنا تحرش,0
2003,_ مبارك سحبه مرتين بالفعل راجع معلوماتك,0
2004,"عاجل القبض على محمد بديع مرشد الإخوان المسلمين فى شقة سكنية ب "" رابعة العدوية """,0
2005,عقبالنا :))),1
2006,لما تتأسف وتعترف بغلطك دا شيء إسمو #خلق_جميل,0
2007,بعد قليل ننشر لكم فيديو من ندوة دعلاء الأسواني من ساقية الصاوي بتاريخ 14-6-2012 ويوضح موقف دالأسواني من انتخابات الإعادة الأدمن,0
2008,لا شك ان فهمى هويدى أخطأ ومن الاخطاء ما يصل الى مرتبة الكوارث لكنه يمتلك ارثا طيبا يسمح لنا بعتابه دون عقابه,0
2009,#إيران: أول اختبار لـ #روحاني بعد رفع سعر #البنزين,0
2010,بعد الانفاق في معسكر اعداد وملابس وكتيب المشاركة في العاب الفرانكفون وقبل 24 ساعة من السفر الغى طاهر ابو زيد,0
2011,دعلاء الأسواني: هل حدث من قبل في نظام ديمقراطي ان سحب شعب الثقة من رئيسه المنتخب ؟! >> …,0
2012,#جمال #خيال #حقيقه #جميل #درر #حكم #أعجبني #حكمه #بقلمي #شوق #بوح #شعر #قصيد #رتويت خمس الاف متابع بـ 200 ريال 458,0
2013,#منى_سيف : لا للمحاكمات العسكرية للجواسيس اللى بيتعاونوا مع اسرائيل ! #تويت_كأنك_ناشط_ايام_حرب_اكتوبر,0
2014,اعظم نادى فى الكون #الاهلى,0
2015,محمد بديع: أطلب من أبي محمد حسني مبارك أن يرفع الظلم على المسجونين #مصر #فلسطين #تونس #قطر #سوريا #الإمارات #لبنان,0
2016,مطلعتش أنا زي ماكنتي بتقولي اول و اخر حبيب لحقتي عرفتي و دوبتي و عشيقتي لحقتي نسيتي و هجرتي و بعتي #عزيز_الشافعي,1
2017,ندوة دعلاء الأسواني الليلة السابعة مساءً بالمقطم التفاصيل >>,0
2018,أتابع ما يحدث اليوم وسأعلق عليه خلال الساعات القادمة، وحزب مصر الحرية يصدر بيانا الآن,0
2019,لا افهم سبب الاصرار على قانون الانتخابات الذي رفضت كل القوى الوطنية والسياسية د عبد المنعم أبو الفتوح في ندوة بنادي هليوبوليس,0
2020,#الملعب | إيهاب عبدالله رئيس نادي #دمنهور:فريق الكرة بالنادي يعتمد على مجموعة من اللاعبين صغار السن ونأمل تحقيق نتائج طيبة الفترة المفبلة,0
2021,الاهرام رجع زى أيام هيكل البلد زى الفل بس تعبانة شوية وقواتنا تقترب من تل ابيب بس اسرائيل ضربت كل مطارتنا,1
2022,ليس من الاسلام القتل والحرق واثارة الفزع والتعدي …,0
2023,شاهد - القضية واحد واحد واحد صفر في آخر كلام #,0
2024,جولة #السوري الحر بدرعا || جولة مع أمير الإقتحام #جبهة النصرة في تل الجا: عبر,1
2025,#خلق_جميل الشعور بالغير,0
2026,"#متصدر_لاتكلمني, #النصر_الشباب, #الهلال, #اكشن_يا_دوري شجع ناديك بدون تعصب مع برنامج الايفون الرائع 636",0
2027,تكريم الجنزورى وا?ستعانة بخبرته كمستشار رسالة الى كل رجال العهود السابقة ان مصر فى حاجة الى خبراتهم وأنه ? تهميش و? إ,0
2028,أعلنا اليوم تأسيس حزب الدستور الجديد في جو مليء بالحماس والتفاؤل وفقنا الله لما فيه خير الوطن,0
2029,علاقة النائب بالناخبين لابد وأن تراجع سنويا في جمعية عمومية مثلما تفعل الشركات مع المساهمين العقد بيننا هو البرنامج والعقد شريعة المتعاقدين,0
2030,وصول الثوار لميدان التحرير احد اكبر علامات اسقاط الانقلاب والعلامات الكبرى والاخرى قادمة مع قادم الايام,1
2031,تنور !,0
2032,"ننتظركم في ندوة التوقيع الأولى لـ""نادي السيارات"" لدكتورعلاء الأسواني بدار الأوبرا المصرية الجمعة القادمة بإذن الله >>",1
2033,#جبهة ثوار سوريا - القطاع الجنوبي : القنيطرة تمكن المجاهدون ضمن معركة #صدى_الأنفال صباح اليوم بفضل الله من,1
2034,78 الدكتور عنده ندوة في الاسكندرية الاسبوع القادم وكان لديه جولة ميدانية في الجيزة الاسبوع السابق,0
2035,من صوتوا لمرسي وشفيق لهم نفس حقوقنا كمواطنين ولا ينبغي، مع الاختلاف في الرؤية للدولة والمجتمع وللحريات والمدنية، الانتقاص من أهليتهم,0
2036,لمن كان يسأل عن عنوان #ديوان_شيبان الذي يقام فيه #درس_الاثنين #الفحيحيل قطعة 9 شارع المخفر #انشر #الكويت …,0
2037,د أبو الفتوح : مشروعي يتركز في أربعة محاور، أولها الاهتمام بالتعليم والبحث العلمي لان هذا هو الباب للتقدم ونقل,0
2038,_ مايصحش أقول,0
2039,من إنجازات الثورة العظيمة هو مشاركة الشعب في المعادلة السياسية ليؤكد أنه أهم لاعب,0
2040,قد ترى الأمور مستعصية عليك بعض الشيء لكن اذا ما نظرت من ذاك الباب الذي لا ينظر إليه احد سوف ترى الأمور متجلية واضحة ومفهومة لديك #حاول,1
2041,افضل لاعبي الدوري الانجليزي في سنة : ٢٠٠٩ #رونالدو في الصيف الذي يليه انتقل الى الريال ٢٠١٣ #بيل في الصيف الذي,0
2042,لو #دمعتك نزلت على خدك من كتر ضيقتك اعرف ان #ربنا بيقولك اسند رأسك على #بابى,1
2043,"برنامج مش صعبة د حمزاوي شرح مصطلح ""الأمن القومي "":",0
2044,شايفين العيب و الغلط ومبنسالش حتى ليه وكل واحد بيقول هو يعنى بايدى ايه !! #كاريوكى,0
2045,صورة من كواليس إحدى حلقات برنامج (قصة الأندلس) المنتظر عرضه في رمضان القادم يمكنك مشاهدة برومو البرنامج على,0
2046,م اظن فيه انسان مسلم يرتضي سفك الدما ! #خليجيون_ضد_الدماء #مجزرة_رابعة_العدوية,0
2047,حب البلد بيعيش لما يموت الجوع #حمزة_نمرة مهما كلت وشبعت برضو مش بحبها,0
2048,هو بس سؤال رفيع للإخوان: بالنسبة لرجال الأعمال اللي كان رئيسكم بيكلمهم بكل حنية ودلال مش دول برضه الفلول اللي صدعتونا إنهم بيتآمروا عليه؟,0
2049,لن يأتى عام 2014 الا وديون مصر تسجل رقما عالميا لم تصل اليه اى دولة ولن ينفعنا مليارات الخليج الملوثة بدماء اولادنا,0
2050,هواجس العام الجديد - ثانينا عن مسار الاحتجاج الشعبى والحالة الثورية - عمرو حمزاوي - بوابة الشروق,0
2051,البقية فى حياتك كان راجل عظيم,0
2052,#جنايات_المنيا : تصدر حكماً بإعدام 37 إرهابيا اخوانياً وبحبك 492 لمده 25 عاما في قضيه اعمال العنف بمطاي بعد عزل الرئيس الخائن #محمد_مرسي,1
2053,""": #تركيا كبير القضاة يتهم #أردوغان بـ ""فساد الضمير"" ويتعهد صون كرامة الأتراك وحرياتهم """,1
2054,الأسواني: لقد أثبت مرسي أن الاسلام الحقيقي العظيم الذى نعتنقه ونعتز به يختلف الى حد التناقض مع المقال كاملاً >> …,0
2055,الحمد لله تملأ الميزان,1
2056,مصر تقع في مجموعه ناريه ناريه #مصر #تونس #السنغال #موزمبيق او #جنوب السودان #حسن_شحاته كان بيرتعش وهو بيسحب القرعه #_,1
2057,لاحظت المصادر تقدم واضح في أسلحة الجهاديين في سيناء واستخدام مضادات للطائرات والمدرعات استخدمت في مواجهة الجيش ومواطني المد…,1
2058,خليك بتاع كله عشان كله يبقى بتاعك #اسلوب_حياة,0
2059,أذا أقنعت شابا بالكذب بانه يجاهد في سبيل الله ثم أعطيته مسدسا وجعلته يطلق النار على ضابط شرطة فقام بقتله ستكون انت من قتلت الشاب مع الضابط,0
2060,#جمال #خيال #حقيقه #جميل #درر #حكم #أعجبني #حكمه #بقلمي #شوق #بوح #شعر #قصيد #رتويت خمس الاف متابع بـ 200 ريال 132,1
2061,هو ممكن ت #نزل_صلاح :( #ليلة_الابطال,0
2062,سوري الرابط اهه,0
2063,"شاهد - يسري فوده: ومن يأمن لمن قال يوماً ""طز ف مصر"" #",0
2064,والله من شين النفس فيني اليوم #اعتراف,0
2065,لا إله إلاَّ اللَّه وَحْدَهُ لا شرِيكَ لَهُ، لهُ المُلكُ ، وَلهُ الحَمْدُ ، وَهُوَ عَلى كُلِّ شَيءٍ قَدِيرٌ #غرد_بذكر_الله #كنز_المسلم,0
2066,#إبراهيم_محلب يعلن افتتاح خط طيران #القاهرة - #إنجامينا عاصمة تشاد أول أغسطسويكلف وزير الطيران باتخاذ الإجراءات,0
2067,و لعل أسوء ما في هذا اليوم غيابك يا #باسم :-( = =,1
2068,حشود ضخمة في مسيرة #المطرية اليوم الجمعة 1-5-2014 #شير,0
2069,"#ليه بنخاف من الموت و هو الحاجه الحقيقيه في الدنيا !""",1
2070,فضلت اتريق على اللي شغلهم الساعة 8 واتريق واتريق لغاية ما مطلوب مني في 10 دقائق اكون لابس ونازل وخمس دقائق وابقى فى الشغل #فجأة,0
2071,3 تم الإتصال أكثر من مرة وستكون عندنا بالغد في لجنة حقوق الإنسان,1
2072,بيدونا اجازة فى عيد العمال عشان نقعد فى البيت نتفرج على فيلم الايدى الناعمة،حرام والله #أوقفوا_الفحم,0
2073,ضبط حشيش مع #لاجئين سوريين بالمفرق #شاهد التفاصيل من هنا:,0
2074,حتى في فرنسا متأخر عشان الريس معدي!,1
2075,إبطال مفعول قنبلة بدائية الصنع بجوار ميدان محطة #المنيا,0
2076,استشهاد جنود مصريين على الحدود بنيران صهيونية جريمة غير مقبولة دماء هؤلاء الشهداء تستدعى موقفا جادا حفاظا على كرامتنا وصيانة لحدودنا,0
2077,اقولك على حاجه!! الدنيا مش محتاجه! #اه_والله,1
2078,شاهد - آخر كلام: سد النهضة ما ينبغي على مصر فعله #,0
2079,#ثوار #المرج #عزبة_النخل #المطرية #عين_شمس ما نبقاش رجالة لو ماطلعناش ال 5 سيدات من #قسم #المرج الليلة #مرسي #الاخوان #انتخبوا_العرص ~ٍ,1
2080,لا تجعل الطريق يأخذك حيثما يتجه بل إذهب حيث لا يوجد طريق و اترك آثارك,0
2081,#مش_ساكتة عشان الناس #مش_ساكتة عشان ده حقى #مش_ساكتة عشان مش غلطى #مش_ساكتة عشان انتى اقوى من المتحرش,0
2082,من مشاكل تويتر هو الشعور بضرورة التعليق على أي حدث بشكل سريع حتى لو كان غير مكتمل التفاصيل، وكل واحد بيبني رأيه حسب انحيازاته واتجاهه الفكري,0
2083,#فيلم_نفسك_تعيش_قصته #___,0
2084,شموسه شنو احلى اغنية عجبتج من البوم #شيرين,0
2085,#يوسف_الحسيني هدف الإخوان في 19نوفمبر الوصول لميدان التحرير والسيطرة عليه #السادة_المحترمون …,1
2086,مدينة #السادات كانت كل المباني فيها تقريباً (مباني المدينة أو الجهاز) عليها سخانات شمسية,0
2087,""") #شيرين",0
2088,اووووووه نسيت !!! مفيش #برنامج #البرنامج مع #باسم_يوسف النهاردة!! :( غابت البسمة الليلة مفتقدينك يا #باسم !! #باسمون #مصر #بس_بقول,0
2089,اعلام النظام السابق مازال قائماً : البلطجة الفكرية أقوى أسلحة اجهاض الثورة ماذا يحدث ؟!,0
2090,"متابع للدستور وكل مسوداته منذ شهرين تخيير الناس بين ""نعم"" للدستور و""لا"" لاستمرار إعلان غير دستوري هو ما أتحدث عنه",0
2091,وصلت المطار من الدقي في 11 دقيقة فعلا ساعة الحظر ما تتعوضتش,0
2092,بلاغ للنائب العام مطلوب صاحب هذه الصوره الذى هدد نجيب ساويرس بالقتل والاعدام,0
2093,هو انا عشان بعمل الصح وبغير من نفسى للأحسن ابقى كده معقده #مجتمع_مريض #حافظ_مش_فاهم :),0
2094,المادة التاسعة وأسباب أخرى لرفض مسودة مبادئ الدستور (1) - عمرو حمزاوي - بوابة الشروق,0
2095,مرة جماعة اتبهدلت من عبد الناصر جم عملوا إيه بالظبط #تاتاراراتتت,0
2096,بسمة أمل - خلى خيرك لكل الناس --------------------------------------------- يروي لي أسامه و هو شاب سوري,1
2097,"""_: #معرض_الكتاب كتاب : المشوق إلى القراءة وطلب العلم لـ الشيخ _ """,1
2098,شبح اضطرابات عشية التصديق على عشرات الإعدامات | الأخبار #مصر #القاهرة #محمد…,1
2099,دعلاء الأسواني: لماذا يتحرش المصريون بالنساء ؟! أقرأ المقال كاملاً ؟! >> … …,1
2100,نسيت أقولك إنك لو مؤمن بعدل ربنا لازم تطلع مبارك من السجن أو تحصله لأنك مسئول سياسيا عن قتل مواطنين مصريينبلوك وريبورت سبام,0
2101,أخشى من أن يشوه بعض من يتكلمون باسم المشروع الاسلامي أن يشوهوا المشروع د عبد المنعم أبو الفتوح أثناء لقائه,1
2102,مرسي: أحيي السويس الباسلة وبور سعيد الصامدة وهاقول لهم هانيمكو من المغرب,0
2103,شــايــف طريقـى اخره نــور و مش انــا اللى اعيـش مكســور و لو ماوصلتش برضو عادى هاعيــش حيــاتــى و هافضــل راضــى #كاريوكى #من_الروائع,0
2104,عمرو موسي وسامح عاشور ومنى ذو الفقار فى صدارة لجنة الدستور البقاء لله فى ثورة 25 يناير,0
2105,:) :) #هاشتاج #صاحب_يتصاحب تابعونا وكمان تقدروا ع صفحتنا ع فيس بوك وتويتر تشاركونا ومن رابط الاستماع فى أول,0
2106,_ مبروووووووووووووووووك للريال حببتى بس الصراحة البايرن هوالى كان احسن #ذا_شامبيووونز,0
2107,اعرف بلادك - المغرب عين أسردون - توجد في بني ملال وهي مدينة مغربية تقع في الوسط الغربي للمملكة المغربية وسهل,1
2108,السلطة تمارس إجراما سياسيا ضد الفقراء,0
2109,من يريد ان يقدم لوطنة سىء لا ينشغل بالدفاع أو إيذاء الآخرين أبو الفتوح يتحدث الآن #,0
2110,_70007 الحمارة امك #فطيم_النعاشة وانت ولدها و اذا فكرت تصير ولد حلال اطلب من #فيفي_عبده_الام_المثالية تتبناك هههههههه …,0
2111,الدكتور الأسواني يهتم جداً بقراءة كل ما يصله من القراء سواء كان نقدا إيجابيا او سلبيا الا الشتائم فانا ازيل قذارتها اولا باول ميشيل الادمن,0
2112,د علاء الأسواني: ماذا يريد أنصار الأخوان من اسكندر طوس ؟! >> أقرأ المقال كاملاً على هذا الرابط : … …,1
2113,اتابع بسعادة واعجاب مئات المغردين الشجعان اسلوب شيق وخفة دم ورؤية ناضجة واستنتاجات مذهلة مواهب مصر كثيرة يدفنها الفساد والواسطة واللصوصية,0
2114,من لا يعرف أمه إلا يوما في السنة فهو عاق لها، ومن يصلها ويهديها ويبرها كل يوم فلا معنى لـ #عيد_الأم عنده، فعيد الأم من…,0
2115,"""مرحاض"" مصطفى بكرى في جريدة الوطن: ""طنطاوى قال لى: ""العسكرى"" كان مجتمعاً لمتابعة نتيجة الرئاسة ودخلت الحمام فخرجت لأجد مرسى رئيساً""",0
2116,ايه اكتر اغنيه عجبتكم من الفنانه #غادة_رجب في برنامج #احلي_مسا مع النجمه #فيفي_عبده و النجم #هشام_عباس ؟,0
2117,برنامج امريكا بالعربي - الحلقه 5 كاملة,0
2118,الشيخ حافظ سلامة يؤكد فشل مؤامرة أمريكا لإسقاط الجيش المصري #السادة_المحترمون,0
2119,اشاعةمن اشاعات الفيس بوك,0
2120,العرس ما ريدتوة ولا المكان حبيتوة بس الحليب هطأ بنهودي و ان يسألوكم مين أبوة قولو دة خدها غضب #دينا_الوديدي #مريم_صالح :)),0
2121,48670715 _ من سنة 92 بدأت الكتابة ضد إستبداد مبارك وضد التطرف الديني أيضا وماكانتش لسه المعارضة رخيصة وبتلم,0
2122,"#كريستيانو_رونالدو بين الأكثر تأثيرا في العالم بقائمة ""تايم""! التقرير:",0
2123,إذا جعلك والديك أميراً مدللاً في صغرك فاجعلهما ملوكاً متوجة في كبرك,0
2124,البرنامج - الحلقة 12 كامله:,0
2125,الرياض #القصيم #واحد_فاضي #الهلال #السعودية #النصر #النصر_الهلال #البدائع #الزلفي #حفرالباطن #مكة #جدة [2635558],0
2126,الحمد لله بسمة قامت بالسلامة، وربنا رزقنا بنادية,0
2127,أخبار تل أبيض || اتحاد تنسيقيات شباب الكورد في سوريا - تنسيقية الرقة - تحذير و نداء #هام جداُ - داعش,0
2128,#زمكان - #مصر |#أخبار_مراسلينا | ابراهيم #حماد يمنع استخدام عربيات ربع النقل فى نقل الركاب فى #اسيوط اسيوط -,1
2129,الانتخابات البرلمانية القادمة محطة كبرى، فإما تقارب بيننا وبين الدولة المدنية بمعانيها غير العسكرية وغير الدينية أو تباعد بيننا وبينها,1
2130,# بالصور أنصار مرسي يحرقون كنيسة ومدرعة للجيش بالسويس,1
